index,股票名称,发布时间,清洗后评论,情感,事件类型,置信度,关键词
47034,睿智医药,2026/12/22 3:09,"睿智医药本周融资净偿还594万元,居医疗服务板块第八",中性,重大事项,2,融资净偿还、睿智医药
47035,睿智医药,2026/12/22 8:50,AI制药,中性,行业政策,2,AI制药
47036,睿智医药,2026/12/22 7:36,终于有人吹票了。加油!吹的人太少了,积极,市场情绪,3,吹票
47037,睿智医药,2026/12/21 6:31,新董事长上任就应该禁止借出证券给量化融券,中性,监管,3,禁止借出证券
47038,睿智医药,2026/12/21 6:30,这股让量化给砸漏了,消极,市场情绪,2,量化融券
47039,睿智医药,2026/12/20 1:39,七块九买的你昨天七块二就割肉了没想到今天你就拉升,消极,市场情绪,3,割肉
47040,睿智医药,2026/12/20 9:45,今天明显变强了有可能止跌,中性,市场情绪,3,止跌、逃命、看多
47041,睿智医药,2026/12/20 2:19,最后逃命机会,消极,市场情绪,3,逃命
47042,睿智医药,2026/12/14 3:45,睿智医药300149长短期均线“粘合顺上↑”看多跟踪。,积极,其他,3,看多、均线粘合
47043,睿智医药,2026/12/20 2:08,"涨一点又拼命喊多,跌两天又骂这骂那的,看着真的好像刚入行的小韭菜",消极,市场情绪,3,喊多、骂这骂那、韭菜
47044,睿智医药,2026/12/20 2:00,"神奇两点立贴为证,我要持股半年",积极,其他,3,持股、半年
47045,睿智医药,2026/12/20 1:55,"今天不涨,下周必涨,大家赶快加仓",积极,市场情绪,3,上涨、加仓、加油
47046,睿智医药,2026/12/20 1:29,"没有万手哥拉的,都是假象",消极,市场情绪,3,假象、害怕
47047,睿智医药,2026/12/20 1:25,"今天不错,之前上午拉伸现在改下午拉伸了",中性,其他,2,拉伸、上午、下午
47048,睿智医药,2026/12/20 1:19,"开始上涨,加油加油加油",积极,市场情绪,3,上涨、加油、加仓
47049,睿智医药,2026/12/20 1:04,这是要……好害怕,消极,市场情绪,3,害怕
47050,睿智医药,2026/12/20 9:11,"尊重市场,敬畏市场,市场是对的,顺势而为,把握时机。有时候一个人闭门造车,也没有",中性,市场情绪,3,"顺势而为,把握时机"
47051,睿智医药,2026/12/20 11:15,"20CM大长腿,立贴为证",积极,业绩相关,2,"20CM,涨停"
47052,睿智医药,2026/12/20 10:41,继续苟着反正手里还有利润,消极,市场情绪,3,"苟着,手里还有利润"
47053,睿智医药,2026/12/20 9:08,"首先感谢沉默变金,昨天一语点醒我,明白了很多事情。谢谢!",积极,其他,2,"点醒,明白了很多"
47054,睿智医药,2026/12/20 8:38,"这么说吧,6.23元就是近期的顶。",中性,其他,3,"6.23元,顶"
47055,睿智医药,2026/12/19 4:36,"今日点评:14400亿,略放量,沪指跌深成指涨,盘势弱远没到位,我继续观望!",中性,市场情绪,3,观望、心态、介入
47056,睿智医药,2026/12/19 10:07,"刚刷完微信小视频回来发现亏的人不是我一人,心态好多了,反正看好大盘继续苟",积极,市场情绪,3,亏的人不是我一人、看好大盘、心态好多了
47057,睿智医药,2026/12/19 9:55,"目测6.25这个价格十分适合介入。继续跟进,主力使劲砸,谢谢!!!!配合",积极,市场情绪,1,介入、主力、配合
47058,睿智医药,2026/12/19 9:36,"游子不会有格局,但是20cm还会有再出现,因为只有游子挣到钱了",中性,行业政策,2,游子、20cm、格局
47059,睿智医药,2026/12/19 1:24,"别人发并购,实控人变更,那就跟做了火箭一样,蹭蹭往上涨,它倒好,发完公告,蹭蹭往",中性,重大事项,3,并购、实控人变更、蹭涨
47060,睿智医药,2026/12/19 2:17,"那些一直唱多的垃圾们,打脸了吧,",消极,市场情绪,3,唱多、打脸、大跌
47061,睿智医药,2026/12/13 10:20,睿智医药(300149.SZ):拟定增募资不超9.31亿元,中性,重大事项,3,拟定增、募资、9.31亿元
47062,睿智医药,2026/12/19 10:06,"缺口都补了,还有是么里有下跌?",消极,市场情绪,3,补缺口、下跌
47063,睿智医药,2026/12/19 1:48,跌那么多反个弹都无力,消极,市场情绪,3,大跌、无力
47064,睿智医药,2026/12/19 1:15,这股看了快一年每次想买的时候都是大跌,消极,市场情绪,3,大跌、买点
47065,睿智医药,2026/12/19 11:31,"大盘在跌没办法继续苟,明天加仓",中性,市场情绪,2,大盘、加仓、反弹
47066,睿智医药,2026/12/18 7:39,"今天股市如我昨天的预期反弹,沪指盘中两度冲击3400点不过,收市有所回落,全天收",中性,市场情绪,2,股市、反弹、冲击3400点
47067,睿智医药,2026/12/19 10:19,"垃圾先出来了,你跌",消极,市场情绪,3,垃圾、跌
47068,睿智医药,2026/12/17 1:10,补缺口就凉凉,消极,其他,2,补缺口、凉凉
47069,睿智医药,2026/12/18 7:57,"生物法案未被纳入,睿智的医药,能涨停吗?",中性,行业政策,2,生物法案、医药、涨停
47070,睿智医药,2026/12/19 9:52,"沉默是金那个垃圾呢,他是老板的小舅子",消极,造假,3,皮包公司
47071,睿智医药,2026/12/19 9:42,"5300个股,板块第一垃圾,皮包公司,机构不认可",消极,造假,3,垃圾、皮包公司
47072,睿智医药,2026/12/18 11:32,"本来赚五千块的烂板的时候加仓了,什么时候能回本啊",消极,业绩相关,3,回本、加仓
47073,睿智医药,2026/12/19 8:23,"大家一起喊,堵缺口,堵缺口",积极,市场情绪,2,大家一起喊、堵缺口
47074,睿智医药,2026/12/18 9:11,"6.92建仓,6.7加一层,6.5加一层,6块加一层,5.5加2层,5块加5层,",中性,其他,2,建仓、加仓
47075,睿智医药,2026/12/18 9:00,"一共买了一万块钱的,天天叫空,喊多。真有意思。天冷了买点药,预防预防难道也有错吗",中性,市场情绪,2,喊多喊空、起色
47076,睿智医药,2026/12/18 2:47,"留这么一点点小缺口,是想明天去补吗?",中性,其他,2,缺口、补涨
47077,睿智医药,2026/12/13 10:54,睿智医药(300149.SZ)拟向睿联投资定增募资不超9.31亿元 发行价为6.23元/股,中性,业绩相关,3,定增募资、6.23元/股
47078,睿智医药,2026/12/18 3:00,"不错,没有跌!",积极,其他,3,没有跌
47079,睿智医药,2026/12/18 2:05,"垃圾,一点起色没有",消极,市场情绪,3,垃圾、起色
47080,睿智医药,2026/12/18 2:00,睿智的人睿智的情睿智的医药真不行,消极,市场情绪,3,股价下跌、唱多、抄底
47081,睿智医药,2026/12/18 1:58,"万花丛中一点绿,你是好样的,",积极,市场情绪,3,一点绿、你是好样的
47082,睿智医药,2026/12/18 1:23,"我禁不住要问股价跌成这样,为什么那些人还是在忽悠唱多,5300多个股,天天倒数,",消极,市场情绪,3,股价跌、忽悠唱多、倒数
47083,睿智医药,2026/12/18 12:31,"我不看好睿智,短期太难看了,承接力度太差。但我看好大盘所以我只能被动持有,唱多的",中性,市场情绪,3,短期太难看、承接力度差、被动持有
47084,睿智医药,2026/12/18 11:55,"成功抄底2万股,明天要吃庄的肉",积极,其他,3,抄底、吃庄
47085,睿智医药,2026/12/18 11:56,"成功抄底两万股,明天我要吃的肉",积极,市场情绪,3,抄底、行情、必涨
47086,睿智医药,2026/12/18 11:57,"成功抄底两万股,明天我要吃庄的肉",积极,市场情绪,3,抄底、吃庄、行情
47087,睿智医药,2026/12/18 10:20,"今天是12月18号,这票在3天内必涨",积极,市场情绪,3,行情、必涨
47088,睿智医药,2026/12/18 11:13,"还早呢,6.5以下应该能到",中性,其他,2,价格区间、6.5
47089,睿智医药,2026/12/18 1:09,"今天多好的行情,这还是绿的。",积极,市场情绪,3,行情、绿盘
47090,睿智医药,2026/12/18 11:18,"都跌成这样了,为什么还有很多人看多,大单都是出货的,大资金,机构不比咱小散户看的",消极,市场情绪,3,大跌、看多、出货
47091,睿智医药,2026/12/18 11:58,"成功抄底两万股,明天我要吃庄家的肉",积极,其他,3,抄底、吃肉
47092,睿智医药,2026/12/18 11:50,这还有人咬啊?[大笑][大笑][大笑],积极,市场情绪,3,大笑、格局、眼光
47093,睿智医药,2026/12/18 10:47,"格局大一点,眼光长一点,不要总是纠结在短线的涨跌上,就一起陪着公司半年看看!",中性,其他,3,半年、涨跌、板块
47094,睿智医药,2026/12/18 10:30,",天天在板块里倒数,我怎么稀里糊涂碰上",消极,业绩相关,2,倒数、短线
47095,睿智医药,2026/12/18 10:26,"跌嘛了,喋喋不休,看不到希望",消极,市场情绪,3,跌、看不到希望、补缺口
47096,睿智医药,2026/12/18 10:04,进来后就没有涨过,消极,市场情绪,3,没有涨过、调整
47097,睿智医药,2026/12/18 9:55,止跌后起码还要调整一周,中性,市场情绪,3,止跌、调整
47098,睿智医药,2026/12/18 9:47,踩踏正式开始,消极,市场情绪,3,踩踏、开始
47099,睿智医药,2026/12/17 10:12,"如果上天再给一次你们逃离补缺口的机会,我相信…",消极,市场情绪,3,逃离、补缺口
47100,睿智医药,2026/12/18 9:35,"这就是那个啥机构推荐的东西,麻,滴,再也不信那个啥,币机构",消极,市场情绪,3,再也不信、币机构、失望
47101,睿智医药,2026/12/18 9:34,"好啦,缺口也补的差不多了。满意啦。",积极,其他,2,缺口补完、满意
47102,睿智医药,2026/12/17 7:18,明天涨停8.88,积极,市场情绪,3,涨停、8.88
47103,睿智医药,2026/12/17 8:16,"大宗交易8.01,6个月后减持,看好的就拿住。锁仓2025年5月1后见!老乡…",中性,重大事项,3,大宗交易、减持、锁仓
47104,睿智医药,2026/12/17 8:12,明天跌到7块左右进场!,中性,市场情绪,3,跌到、7块、进场
47105,睿智医药,2026/12/16 7:50,"今天我清仓啦!感谢149让我赚了二十多个点,祝愿留下的发大财!",积极,业绩相关,3,清仓、赚点、发大财
47106,睿智医药,2026/12/17 2:44,"昨天追高买的,这下两天套十几个点,感觉解不了套了",消极,业绩相关,3,追高、套十几个点、解套
47107,睿智医药,2026/12/17 2:59,破7再买,中性,其他,2,破7、补缺口
47108,睿智医药,2026/12/17 2:45,你看好它的利息它看好你的本金,消极,其他,3,利息、本金
47109,睿智医药,2026/12/17 2:43,缺口准备补完了。,中性,其他,2,缺口、补完
47110,睿智医药,2026/12/17 9:38,"当成大利好,甚至喊出多少倍的人,市场已经告诉你答案了,YY害人害己",消极,市场情绪,3,YY害人害己
47111,睿智医药,2026/12/17 1:58,昨天涨的没今天跌的多,消极,业绩相关,2,涨跌
47112,睿智医药,2026/12/17 1:18,"这是什么仙股,挂7.4也能成交",中性,其他,2,仙股
47113,睿智医药,2026/12/17 1:43,"即将连续两个跌停板,温馨提示",消极,重大事项,3,连续跌停
47114,睿智医药,2026/12/17 1:19,抄底了,积极,其他,2,抄底
47115,睿智医药,2026/12/17 11:50,"大家说说,此股为什么昨天高开呢,什么利好呢?",消极,市场情绪,3,高开、出货、风中烛
47116,睿智医药,2026/12/17 11:41,又不是连板妖股跌这么多服了,消极,市场情绪,3,连板妖股、跌、出货
47117,睿智医药,2026/12/16 9:41,"今天高开这么多,出货??",消极,市场情绪,3,高开、出货
47118,睿智医药,2026/12/17 10:29,像这种走势没有最低只有更低,消极,市场情绪,3,走势、更低
47119,睿智医药,2026/12/17 10:30,"风中烛形态一经形成,后市都很悲凉。",消极,市场情绪,3,风中烛、悲凉
47120,睿智医药,2026/12/17 10:42,"掀起华丽新篇章,后事",消极,市场情绪,3,天天跌
47121,睿智医药,2026/12/17 10:35,全部埋了,消极,市场情绪,3,埋了
47122,睿智医药,2026/12/17 9:42,喊涨停的出来走两步?,消极,市场情绪,3,喊涨停
47123,睿智医药,2026/12/17 10:11,"天天高开低走,真服了",消极,市场情绪,3,高开低走
47124,睿智医药,2026/12/17 10:05,"它是亏损股,所以天天跌",中性,业绩相关,2,亏损股
47125,睿智医药,2026/12/17 10:04,这是洗盘吗,消极,市场情绪,3,"缩量大跌,抄底,洗盘"
47126,睿智医药,2026/12/17 9:40,"好啦,这下满意了吧。",积极,其他,2,满意
47127,睿智医药,2026/12/17 10:01,"抄底7.61抄在了半山腰,半小时缩量大跌什么鬼?",消极,市场情绪,3,"缩量大跌,抄底"
47128,睿智医药,2026/12/17 9:44,今天要补缺口了,中性,重大事项,2,补缺口
47129,睿智医药,2026/12/17 9:37,"自拉自唱要资金实力的,没实力拉不起来了只能一日流",消极,市场情绪,3,"自拉自唱,资金实力"
47130,睿智医药,2026/12/17 9:35,"喊涨停的打脸了吧,水平哇",消极,市场情绪,3,喊涨停、打脸、炸板
47131,睿智医药,2026/12/17 8:55,今天上榜,中性,其他,2,上榜
47132,睿智医药,2026/12/16 6:54,"2024年12月16日,睿智医药发生了1笔大宗交易,总成交25.2万股,成交金额",中性,其他,3,睿智医药、大宗交易、成交金额
47133,睿智医药,2026/12/16 8:39,"明天水下3.5开盘,你信吗?",中性,其他,2,水下开盘、开盘价
47134,睿智医药,2026/12/16 7:34,"情绪面来说,今天睿智走势算是比较中肯了,今天强势板块很多炸板,如广博股份从涨停一",中性,市场情绪,3,睿智、强势板块、炸板
47135,睿智医药,2026/12/16 5:07,明天补缺口,积极,市场情绪,3,涨停、补缺口、站稳
47136,睿智医药,2026/12/16 4:34,明天来个涨停吧,积极,市场情绪,3,涨停、补缺口
47137,睿智医药,2026/12/16 3:04,恒光股份明天走起涨停,积极,市场情绪,3,涨停、走起、站稳
47138,睿智医药,2026/12/16 3:02,明天站稳8.6就行了。,积极,市场情绪,3,站稳、涨停
47139,睿智医药,2026/12/16 1:37,"医药龙头抗体龙头,新型新冠变异又来了,这家伙是不洗掉层皮不爆发!短期必须过9.5",积极,市场情绪,3,涨停、站稳、过9.5
47140,睿智医药,2026/12/16 2:23,"短期没有戏,明天补跌",消极,市场情绪,3,补跌、惨
47141,睿智医药,2026/12/16 2:46,还好早上卖了哎,积极,市场情绪,3,卖了、上涨
47142,睿智医药,2026/12/16 1:30,"其实大家疑虑的是,大股东建一个皮包公司怎么就值八九亿了,而且董事会还能全员通过。",消极,造假,3,皮包公司、董事会通过、八九亿
47143,睿智医药,2026/12/16 2:17,"周线,月线都是上涨趋势!长期没问题,等着你爆发!这周怎么滴也要来个板板",积极,市场情绪,3,周线月线、上涨、爆发、板板
47144,睿智医药,2026/12/16 2:12,"妈的,好惨。垃圾",消极,市场情绪,3,惨、垃圾
47145,睿智医药,2026/12/16 1:49,今天开盘被忽悠进来的又站岗了,消极,市场情绪,3,被忽悠、站岗、亏钱
47146,睿智医药,2026/12/16 5:07,创业板的抖音票都是高开低走的大阴线一天亏20个点轻轻松松的,消极,市场情绪,3,高开低走、亏20个点
47147,睿智医药,2026/12/16 1:48,"一大早冲进去,惨了",消极,市场情绪,3,冲进去、惨了
47148,睿智医药,2026/12/16 1:39,"主力玩的挺溜啊,高开+急拉,然后在回落",中性,市场情绪,2,高开、急拉、回落
47149,睿智医药,2026/12/16 1:37,老胡到点了拉起来好下班,中性,管理层,2,拉起来、点位
47150,睿智医药,2026/12/16 12:02,这货也就牵牵手可以不能进一步发展,中性,市场情绪,2,
47151,睿智医药,2026/12/16 1:19,"今天能涨停,我倒立字头",积极,市场情绪,2,涨停
47152,睿智医药,2026/12/16 1:18,套的很深哎,消极,市场情绪,2,套
47153,睿智医药,2026/12/15 9:03,"这个股明天一字板涨停,不涨停倒立洗头。",积极,市场情绪,2,一字板涨停
47154,睿智医药,2026/12/16 12:48,此处必有长阳改变趋势,积极,市场情绪,2,长阳
47155,睿智医药,2026/12/16 12:14,b浪反弹,中性,其他,2,b浪反弹
47156,睿智医药,2026/12/16 11:40,"皮包公司,拉高套散户",消极,市场情绪,3,皮包公司
47157,睿智医药,2026/12/16 11:27,"换大股东了,看看怎么表现",中性,管理层,2,换大股东
